1721.txt,401,25,73,56,28,27,19,3,35,16.0400,14.3214,7.1607,2.2400,2.6071,2.0000,0.4821,0.9643,1.1200,0.6786,0.1071,0.0536,1.2500,0.6250
1507.txt,554,24,91,61,28,34,20,10,59,23.0833,19.7857,9.0820,2.5417,3.2500,2.1786,0.5574,1.2143,1.1667,0.7143,0.3571,0.1639,2.1071,0.9672
50.txt,1214,53,235,182,71,106,55,30,105,22.9057,17.0986,6.6703,3.4340,3.3099,2.5634,0.5824,1.4930,1.3396,0.7746,0.4225,0.1648,1.4789,0.5769
68.txt,225,12,33,28,13,15,8,5,29,18.7500,17.3077,8.0357,2.3333,2.5385,2.1538,0.5357,1.1538,1.0833,0.6154,0.3846,0.1786,2.2308,1.0357
1783.txt,655,28,111,75,33,36,20,22,65,23.3929,19.8485,8.7333,2.6786,3.3636,2.2727,0.4800,1.0909,1.1786,0.6061,0.6667,0.2933,1.9697,0.8667
1803.txt,360,27,49,37,30,7,8,7,40,13.3333,12.0000,9.7297,1.3704,1.6333,1.2333,0.1892,0.2333,1.1111,0.2667,0.2333,0.1892,1.3333,1.0811
260.txt,459,25,93,72,30,38,28,8,34,18.3600,15.3000,6.3750,2.8800,3.1000,2.4000,0.5278,1.2667,1.2000,0.9333,0.2667,0.1111,1.1333,0.4722
995.txt,163,6,31,13,6,4,3,7,14,27.1667,27.1667,12.5385,2.1667,5.1667,2.1667,0.3077,0.6667,1.0000,0.5000,1.1667,0.5385,2.3333,1.0769
1405.txt,341,15,43,36,21,14,11,13,42,22.7333,16.2381,9.4722,2.4000,2.0476,1.7143,0.3889,0.6667,1.4000,0.5238,0.6190,0.3611,2.0000,1.1667
1508.txt,97,2,18,13,9,4,4,1,5,48.5000,10.7778,7.4615,6.5000,2.0000,1.4444,0.3077,0.4444,4.5000,0.4444,0.1111,0.0769,0.5556,0.3846
122.txt,324,16,47,30,19,8,7,8,33,20.2500,17.0526,10.8000,1.8750,2.4737,1.5789,0.2667,0.4211,1.1875,0.3684,0.4211,0.2667,1.7368,1.1000
132.txt,435,24,81,43,25,17,11,8,35,18.1250,17.4000,10.1163,1.7917,3.2400,1.7200,0.3953,0.6800,1.0417,0.4400,0.3200,0.1860,1.4000,0.8140
1512.txt,791,46,156,122,64,45,37,13,69,17.1957,12.3594,6.4836,2.6522,2.4375,1.9062,0.3689,0.7031,1.3913,0.5781,0.2031,0.1066,1.0781,0.5656
1528.txt,406,11,76,57,20,23,10,12,33,36.9091,20.3000,7.1228,5.1818,3.8000,2.8500,0.4035,1.1500,1.8182,0.5000,0.6000,0.2105,1.6500,0.5789
760.txt,232,12,39,23,13,8,6,7,22,19.3333,17.8462,10.0870,1.9167,3.0000,1.7692,0.3478,0.6154,1.0833,0.4615,0.5385,0.3043,1.6923,0.9565
1704.txt,383,24,90,56,33,23,16,5,25,15.9583,11.6061,6.8393,2.3333,2.7273,1.6970,0.4107,0.6970,1.3750,0.4848,0.1515,0.0893,0.7576,0.4464
147.txt,487,28,76,57,34,23,15,9,25,17.3929,14.3235,8.5439,2.0357,2.2353,1.6765,0.4035,0.6765,1.2143,0.4412,0.2647,0.1579,0.7353,0.4386
1690.txt,308,6,61,44,6,33,6,13,40,51.3333,51.3333,7.0000,7.3333,10.1667,7.3333,0.7500,5.5000,1.0000,1.0000,2.1667,0.2955,6.6667,0.9091
34.txt,1166,41,191,149,61,79,42,24,93,28.4390,19.1148,7.8255,3.6341,3.1311,2.4426,0.5302,1.2951,1.4878,0.6885,0.3934,0.1611,1.5246,0.6242
675.txt,463,21,67,48,26,18,15,7,24,22.0476,17.8077,9.6458,2.2857,2.5769,1.8462,0.3750,0.6923,1.2381,0.5769,0.2692,0.1458,0.9231,0.5000
1093.txt,338,22,72,50,25,24,17,6,38,15.3636,13.5200,6.7600,2.2727,2.8800,2.0000,0.4800,0.9600,1.1364,0.6800,0.2400,0.1200,1.5200,0.7600
183.txt,533,26,96,69,29,38,20,8,47,20.5000,18.3793,7.7246,2.6538,3.3103,2.3793,0.5507,1.3103,1.1154,0.6897,0.2759,0.1159,1.6207,0.6812
1683.txt,580,23,101,71,34,35,28,10,57,25.2174,17.0588,8.1690,3.0870,2.9706,2.0882,0.4930,1.0294,1.4783,0.8235,0.2941,0.1408,1.6765,0.8028
553.txt,208,13,44,28,14,15,10,4,17,16.0000,14.8571,7.4286,2.1538,3.1429,2.0000,0.5357,1.0714,1.0769,0.7143,0.2857,0.1429,1.2143,0.6071
1518.txt,346,17,59,46,26,17,14,4,38,20.3529,13.3077,7.5217,2.7059,2.2692,1.7692,0.3696,0.6538,1.5294,0.5385,0.1538,0.0870,1.4615,0.8261
408.txt,383,28,74,59,30,27,19,4,25,13.6786,12.7667,6.4915,2.1071,2.4667,1.9667,0.4576,0.9000,1.0714,0.6333,0.1333,0.0678,0.8333,0.4237
946.txt,223,5,33,22,10,10,6,7,27,44.6000,22.3000,10.1364,4.4000,3.3000,2.2000,0.4545,1.0000,2.0000,0.6000,0.7000,0.3182,2.7000,1.2273
1894.txt,268,13,54,31,16,13,8,8,20,20.6154,16.7500,8.6452,2.3846,3.3750,1.9375,0.4194,0.8125,1.2308,0.5000,0.5000,0.2581,1.2500,0.6452
1371.txt,671,29,110,71,31,39,22,16,70,23.1379,21.6452,9.4507,2.4483,3.5484,2.2903,0.5493,1.2581,1.0690,0.7097,0.5161,0.2254,2.2581,0.9859
323.txt,242,16,64,33,18,13,11,3,17,15.1250,13.4444,7.3333,2.0625,3.5556,1.8333,0.3939,0.7222,1.1250,0.6111,0.1667,0.0909,0.9444,0.5152
1029.txt,408,17,78,66,22,38,19,7,40,24.0000,18.5455,6.1818,3.8824,3.5455,3.0000,0.5758,1.7273,1.2941,0.8636,0.3182,0.1061,1.8182,0.6061
1498.txt,1124,56,204,145,64,71,45,18,88,20.0714,17.5625,7.7517,2.5893,3.1875,2.2656,0.4897,1.1094,1.1429,0.7031,0.2812,0.1241,1.3750,0.6069
690.txt,58,1,8,7,2,5,2,1,5,58.0000,29.0000,8.2857,7.0000,4.0000,3.5000,0.7143,2.5000,2.0000,1.0000,0.5000,0.1429,2.5000,0.7143
636.txt,414,18,80,56,21,35,16,0,42,23.0000,19.7143,7.3929,3.1111,3.8095,2.6667,0.6250,1.6667,1.1667,0.7619,0.0000,0.0000,2.0000,0.7500
1124.txt,486,25,79,60,32,24,20,13,63,19.4400,15.1875,8.1000,2.4000,2.4688,1.8750,0.4000,0.7500,1.2800,0.6250,0.4062,0.2167,1.9688,1.0500
333.txt,259,9,31,23,11,11,7,10,24,28.7778,23.5455,11.2609,2.5556,2.8182,2.0909,0.4783,1.0000,1.2222,0.6364,0.9091,0.4348,2.1818,1.0435
1240.txt,175,7,32,20,6,12,5,6,14,25.0000,29.1667,8.7500,2.8571,5.3333,3.3333,0.6000,2.0000,0.8571,0.8333,1.0000,0.3000,2.3333,0.7000
1499.txt,446,12,69,49,24,26,19,18,40,37.1667,18.5833,9.1020,4.0833,2.8750,2.0417,0.5306,1.0833,2.0000,0.7917,0.7500,0.3673,1.6667,0.8163
1992.txt,248,15,45,30,14,15,8,2,20,16.5333,17.7143,8.2667,2.0000,3.2143,2.1429,0.5000,1.0714,0.9333,0.5714,0.1429,0.0667,1.4286,0.6667
497.txt,385,13,59,42,21,14,11,4,39,29.6154,18.3333,9.1667,3.2308,2.8095,2.0000,0.3333,0.6667,1.6154,0.5238,0.1905,0.0952,1.8571,0.9286
907.txt,426,9,69,48,15,29,10,5,46,47.3333,28.4000,8.8750,5.3333,4.6000,3.2000,0.6042,1.9333,1.6667,0.6667,0.3333,0.1042,3.0667,0.9583
936.txt,575,27,101,62,30,30,17,15,59,21.2963,19.1667,9.2742,2.2963,3.3667,2.0667,0.4839,1.0000,1.1111,0.5667,0.5000,0.2419,1.9667,0.9516
1578.txt,636,16,111,77,34,36,23,19,31,39.7500,18.7059,8.2597,4.8125,3.2647,2.2647,0.4675,1.0588,2.1250,0.6765,0.5588,0.2468,0.9118,0.4026
1135.txt,263,16,54,32,17,15,8,9,19,16.4375,15.4706,8.2188,2.0000,3.1765,1.8824,0.4688,0.8824,1.0625,0.4706,0.5294,0.2812,1.1176,0.5938
790.txt,231,17,42,27,16,11,9,5,16,13.5882,14.4375,8.5556,1.5882,2.6250,1.6875,0.4074,0.6875,0.9412,0.5625,0.3125,0.1852,1.0000,0.5926
566.txt,321,13,45,33,13,17,11,16,27,24.6923,24.6923,9.7273,2.5385,3.4615,2.5385,0.5152,1.3077,1.0000,0.8462,1.2308,0.4848,2.0769,0.8182
903.txt,258,5,47,34,5,19,5,6,27,51.6000,51.6000,7.5882,6.8000,9.4000,6.8000,0.5588,3.8000,1.0000,1.0000,1.2000,0.1765,5.4000,0.7941
1589.txt,407,17,70,42,27,14,15,5,30,23.9412,15.0741,9.6905,2.4706,2.5926,1.5556,0.3333,0.5185,1.5882,0.5556,0.1852,0.1190,1.1111,0.7143
49.txt,1116,31,213,159,60,69,41,19,81,36.0000,18.6000,7.0189,5.1290,3.5500,2.6500,0.4340,1.1500,1.9355,0.6833,0.3167,0.1195,1.3500,0.5094
1660.txt,556,25,111,83,42,41,31,9,42,22.2400,13.2381,6.6988,3.3200,2.6429,1.9762,0.4940,0.9762,1.6800,0.7381,0.2143,0.1084,1.0000,0.5060
252.txt,294,19,59,40,25,15,11,8,19,15.4737,11.7600,7.3500,2.1053,2.3600,1.6000,0.3750,0.6000,1.3158,0.4400,0.3200,0.2000,0.7600,0.4750
441.txt,572,14,97,66,16,42,14,27,41,40.8571,35.7500,8.6667,4.7143,6.0625,4.1250,0.6364,2.6250,1.1429,0.8750,1.6875,0.4091,2.5625,0.6212
1216.txt,168,7,31,19,7,11,5,2,17,24.0000,24.0000,8.8421,2.7143,4.4286,2.7143,0.5789,1.5714,1.0000,0.7143,0.2857,0.1053,2.4286,0.8947
233.txt,172,6,25,18,10,7,5,2,14,28.6667,17.2000,9.5556,3.0000,2.5000,1.8000,0.3889,0.7000,1.6667,0.5000,0.2000,0.1111,1.4000,0.7778
1990.txt,654,35,121,80,39,38,28,17,60,18.6857,16.7692,8.1750,2.2857,3.1026,2.0513,0.4750,0.9744,1.1143,0.7179,0.4359,0.2125,1.5385,0.7500
158.txt,242,11,45,31,10,21,8,2,17,22.0000,24.2000,7.8065,2.8182,4.5000,3.1000,0.6774,2.1000,0.9091,0.8000,0.2000,0.0645,1.7000,0.5484
1906.txt,432,14,87,57,19,36,13,12,34,30.8571,22.7368,7.5789,4.0714,4.5789,3.0000,0.6316,1.8947,1.3571,0.6842,0.6316,0.2105,1.7895,0.5965
1425.txt,403,22,64,46,32,14,13,10,49,18.3182,12.5938,8.7609,2.0909,2.0000,1.4375,0.3043,0.4375,1.4545,0.4062,0.3125,0.2174,1.5312,1.0652
438.txt,903,22,157,111,26,71,23,28,96,41.0455,34.7308,8.1351,5.0455,6.0385,4.2692,0.6396,2.7308,1.1818,0.8846,1.0769,0.2523,3.6923,0.8649
718.txt,354,8,49,41,21,16,12,4,41,44.2500,16.8571,8.6341,5.1250,2.3333,1.9524,0.3902,0.7619,2.6250,0.5714,0.1905,0.0976,1.9524,1.0000
596.txt,165,7,35,23,8,13,7,0,17,23.5714,20.6250,7.1739,3.2857,4.3750,2.8750,0.5652,1.6250,1.1429,0.8750,0.0000,0.0000,2.1250,0.7391
1869.txt,484,30,85,61,34,28,19,10,27,16.1333,14.2353,7.9344,2.0333,2.5000,1.7941,0.4590,0.8235,1.1333,0.5588,0.2941,0.1639,0.7941,0.4426
1098.txt,377,7,62,40,10,25,10,5,22,53.8571,37.7000,9.4250,5.7143,6.2000,4.0000,0.6250,2.5000,1.4286,1.0000,0.5000,0.1250,2.2000,0.5500
595.txt,435,17,68,54,25,28,16,15,44,25.5882,17.4000,8.0556,3.1765,2.7200,2.1600,0.5185,1.1200,1.4706,0.6400,0.6000,0.2778,1.7600,0.8148
1574.txt,411,30,77,55,38,15,13,9,29,13.7000,10.8158,7.4727,1.8333,2.0263,1.4474,0.2727,0.3947,1.2667,0.3421,0.2368,0.1636,0.7632,0.5273
1400.txt,473,30,99,45,33,14,12,16,30,15.7667,14.3333,10.5111,1.5000,3.0000,1.3636,0.3111,0.4242,1.1000,0.3636,0.4848,0.3556,0.9091,0.6667
752.txt,1032,51,197,142,72,61,44,14,88,20.2353,14.3333,7.2676,2.7843,2.7361,1.9722,0.4296,0.8472,1.4118,0.6111,0.1944,0.0986,1.2222,0.6197
588.txt,414,14,73,49,19,28,12,20,30,29.5714,21.7895,8.4490,3.5000,3.8421,2.5789,0.5714,1.4737,1.3571,0.6316,1.0526,0.4082,1.5789,0.6122
1281.txt,278,8,35,25,9,15,7,17,27,34.7500,30.8889,11.1200,3.1250,3.8889,2.7778,0.6000,1.6667,1.1250,0.7778,1.8889,0.6800,3.0000,1.0800
1278.txt,211,4,38,30,6,14,5,5,20,52.7500,35.1667,7.0333,7.5000,6.3333,5.0000,0.4667,2.3333,1.5000,0.8333,0.8333,0.1667,3.3333,0.6667
1440.txt,262,7,50,42,14,23,10,1,17,37.4286,18.7143,6.2381,6.0000,3.5714,3.0000,0.5476,1.6429,2.0000,0.7143,0.0714,0.0238,1.2143,0.4048
1078.txt,510,13,77,63,29,30,19,10,45,39.2308,17.5862,8.0952,4.8462,2.6552,2.1724,0.4762,1.0345,2.2308,0.6552,0.3448,0.1587,1.5517,0.7143
1713.txt,689,44,120,93,54,38,32,22,62,15.6591,12.7593,7.4086,2.1136,2.2222,1.7222,0.4086,0.7037,1.2273,0.5926,0.4074,0.2366,1.1481,0.6667
1941.txt,734,20,144,96,28,65,25,13,55,36.7000,26.2143,7.6458,4.8000,5.1429,3.4286,0.6771,2.3214,1.4000,0.8929,0.4643,0.1354,1.9643,0.5729
1647.txt,226,6,46,32,6,23,5,6,23,37.6667,37.6667,7.0625,5.3333,7.6667,5.3333,0.7188,3.8333,1.0000,0.8333,1.0000,0.1875,3.8333,0.7188
1299.txt,488,16,69,49,22,26,12,17,64,30.5000,22.1818,9.9592,3.0625,3.1364,2.2273,0.5306,1.1818,1.3750,0.5455,0.7727,0.3469,2.9091,1.3061
265.txt,385,9,55,27,12,14,8,7,39,42.7778,32.0833,14.2593,3.0000,4.5833,2.2500,0.5185,1.1667,1.3333,0.6667,0.5833,0.2593,3.2500,1.4444
354.txt,257,10,50,32,18,14,11,5,14,25.7000,14.2778,8.0312,3.2000,2.7778,1.7778,0.4375,0.7778,1.8000,0.6111,0.2778,0.1562,0.7778,0.4375
1982.txt,229,14,50,39,21,18,10,2,29,16.3571,10.9048,5.8718,2.7857,2.3810,1.8571,0.4615,0.8571,1.5000,0.4762,0.0952,0.0513,1.3810,0.7436
161.txt,309,14,62,41,19,20,12,5,31,22.0714,16.2632,7.5366,2.9286,3.2632,2.1579,0.4878,1.0526,1.3571,0.6316,0.2632,0.1220,1.6316,0.7561
1056.txt,339,18,54,38,19,18,13,8,34,18.8333,17.8421,8.9211,2.1111,2.8421,2.0000,0.4737,0.9474,1.0556,0.6842,0.4211,0.2105,1.7895,0.8947
1009.txt,660,34,119,80,45,34,29,14,49,19.4118,14.6667,8.2500,2.3529,2.6444,1.7778,0.4250,0.7556,1.3235,0.6444,0.3111,0.1750,1.0889,0.6125
839.txt,186,5,34,24,5,19,5,4,16,37.2000,37.2000,7.7500,4.8000,6.8000,4.8000,0.7917,3.8000,1.0000,1.0000,0.8000,0.1667,3.2000,0.6667
1490.txt,136,3,26,16,8,6,5,0,16,45.3333,17.0000,8.5000,5.3333,3.2500,2.0000,0.3750,0.7500,2.6667,0.6250,0.0000,0.0000,2.0000,1.0000
708.txt,472,24,79,58,29,29,19,13,38,19.6667,16.2759,8.1379,2.4167,2.7241,2.0000,0.5000,1.0000,1.2083,0.6552,0.4483,0.2241,1.3103,0.6552
1520.txt,598,31,106,76,41,32,26,7,43,19.2903,14.5854,7.8684,2.4516,2.5854,1.8537,0.4211,0.7805,1.3226,0.6341,0.1707,0.0921,1.0488,0.5658
591.txt,678,23,116,87,33,34,23,21,49,29.4783,20.5455,7.7931,3.7826,3.5152,2.6364,0.3908,1.0303,1.4348,0.6970,0.6364,0.2414,1.4848,0.5632
514.txt,201,10,29,19,10,10,6,9,27,20.1000,20.1000,10.5789,1.9000,2.9000,1.9000,0.5263,1.0000,1.0000,0.6000,0.9000,0.4737,2.7000,1.4211
406.txt,839,28,159,127,40,62,31,13,82,29.9643,20.9750,6.6063,4.5357,3.9750,3.1750,0.4882,1.5500,1.4286,0.7750,0.3250,0.1024,2.0500,0.6457
1731.txt,647,44,103,73,47,25,17,13,65,14.7045,13.7660,8.8630,1.6591,2.1915,1.5532,0.3425,0.5319,1.0682,0.3617,0.2766,0.1781,1.3830,0.8904
564.txt,482,16,95,62,17,42,17,16,34,30.1250,28.3529,7.7742,3.8750,5.5882,3.6471,0.6774,2.4706,1.0625,1.0000,0.9412,0.2581,2.0000,0.5484
1456.txt,532,11,91,72,20,35,17,12,42,48.3636,26.6000,7.3889,6.5455,4.5500,3.6000,0.4861,1.7500,1.8182,0.8500,0.6000,0.1667,2.1000,0.5833
971.txt,490,23,82,66,33,32,24,9,53,21.3043,14.8485,7.4242,2.8696,2.4848,2.0000,0.4848,0.9697,1.4348,0.7273,0.2727,0.1364,1.6061,0.8030
651.txt,299,10,52,37,14,19,12,5,30,29.9000,21.3571,8.0811,3.7000,3.7143,2.6429,0.5135,1.3571,1.4000,0.8571,0.3571,0.1351,2.1429,0.8108
1585.txt,105,6,18,11,6,5,4,2,4,17.5000,17.5000,9.5455,1.8333,3.0000,1.8333,0.4545,0.8333,1.0000,0.6667,0.3333,0.1818,0.6667,0.3636
1804.txt,230,8,43,30,13,16,9,2,25,28.7500,17.6923,7.6667,3.7500,3.3077,2.3077,0.5333,1.2308,1.6250,0.6923,0.1538,0.0667,1.9231,0.8333
175.txt,395,24,78,50,25,25,15,6,41,16.4583,15.8000,7.9000,2.0833,3.1200,2.0000,0.5000,1.0000,1.0417,0.6000,0.2400,0.1200,1.6400,0.8200
749.txt,524,30,102,67,37,25,19,7,41,17.4667,14.1622,7.8209,2.2333,2.7568,1.8108,0.3731,0.6757,1.2333,0.5135,0.1892,0.1045,1.1081,0.6119
608.txt,205,8,32,24,10,12,9,6,26,25.6250,20.5000,8.5417,3.0000,3.2000,2.4000,0.5000,1.2000,1.2500,0.9000,0.6000,0.2500,2.6000,1.0833
120.txt,480,30,92,66,36,28,19,9,37,16.0000,13.3333,7.2727,2.2000,2.5556,1.8333,0.4242,0.7778,1.2000,0.5278,0.2500,0.1364,1.0278,0.5606
1455.txt,429,21,85,53,25,28,15,7,33,20.4286,17.1600,8.0943,2.5238,3.4000,2.1200,0.5283,1.1200,1.1905,0.6000,0.2800,0.1321,1.3200,0.6226
1541.txt,597,33,98,70,39,30,23,6,57,18.0909,15.3077,8.5286,2.1212,2.5128,1.7949,0.4286,0.7692,1.1818,0.5897,0.1538,0.0857,1.4615,0.8143
1182.txt,334,14,48,28,21,6,5,9,50,23.8571,15.9048,11.9286,2.0000,2.2857,1.3333,0.2143,0.2857,1.5000,0.2381,0.4286,0.3214,2.3810,1.7857
1427.txt,281,11,60,42,14,25,13,3,25,25.5455,20.0714,6.6905,3.8182,4.2857,3.0000,0.5952,1.7857,1.2727,0.9286,0.2143,0.0714,1.7857,0.5952
130.txt,384,17,67,50,24,27,16,5,37,22.5882,16.0000,7.6800,2.9412,2.7917,2.0833,0.5400,1.1250,1.4118,0.6667,0.2083,0.1000,1.5417,0.7400
33.txt,604,36,128,97,42,48,27,9,42,16.7778,14.3810,6.2268,2.6944,3.0476,2.3095,0.4948,1.1429,1.1667,0.6429,0.2143,0.0928,1.0000,0.4330
446.txt,519,28,103,64,28,35,19,8,39,18.5357,18.5357,8.1094,2.2857,3.6786,2.2857,0.5469,1.2500,1.0000,0.6786,0.2857,0.1250,1.3929,0.6094
633.txt,187,5,37,25,6,12,5,4,15,37.4000,31.1667,7.4800,5.0000,6.1667,4.1667,0.4800,2.0000,1.2000,0.8333,0.6667,0.1600,2.5000,0.6000
266.txt,377,16,73,51,23,27,12,4,36,23.5625,16.3913,7.3922,3.1875,3.1739,2.2174,0.5294,1.1739,1.4375,0.5217,0.1739,0.0784,1.5652,0.7059
972.txt,572,11,95,57,20,34,16,18,51,52.0000,28.6000,10.0351,5.1818,4.7500,2.8500,0.5965,1.7000,1.8182,0.8000,0.9000,0.3158,2.5500,0.8947
184.txt,426,9,76,51,22,20,9,9,44,47.3333,19.3636,8.3529,5.6667,3.4545,2.3182,0.3922,0.9091,2.4444,0.4091,0.4091,0.1765,2.0000,0.8627
48.txt,598,25,114,75,35,40,22,17,67,23.9200,17.0857,7.9733,3.0000,3.2571,2.1429,0.5333,1.1429,1.4000,0.6286,0.4857,0.2267,1.9143,0.8933
1237.txt,340,14,52,40,24,14,12,7,27,24.2857,14.1667,8.5000,2.8571,2.1667,1.6667,0.3500,0.5833,1.7143,0.5000,0.2917,0.1750,1.1250,0.6750
1959.txt,376,18,65,44,24,20,14,8,39,20.8889,15.6667,8.5455,2.4444,2.7083,1.8333,0.4545,0.8333,1.3333,0.5833,0.3333,0.1818,1.6250,0.8864
581.txt,568,17,93,63,27,29,16,23,43,33.4118,21.0370,9.0159,3.7059,3.4444,2.3333,0.4603,1.0741,1.5882,0.5926,0.8519,0.3651,1.5926,0.6825
1505.txt,414,25,74,48,29,18,17,10,24,16.5600,14.2759,8.6250,1.9200,2.5517,1.6552,0.3750,0.6207,1.1600,0.5862,0.3448,0.2083,0.8276,0.5000
1855.txt,343,15,67,56,20,28,11,9,31,22.8667,17.1500,6.1250,3.7333,3.3500,2.8000,0.5000,1.4000,1.3333,0.5500,0.4500,0.1607,1.5500,0.5536
468.txt,352,8,67,54,12,35,11,6,28,44.0000,29.3333,6.5185,6.7500,5.5833,4.5000,0.6481,2.9167,1.5000,0.9167,0.5000,0.1111,2.3333,0.5185
1594.txt,364,19,70,43,21,18,12,10,29,19.1579,17.3333,8.4651,2.2632,3.3333,2.0476,0.4186,0.8571,1.1053,0.5714,0.4762,0.2326,1.3810,0.6744
1676.txt,615,64,119,97,61,40,26,16,36,9.6094,10.0820,6.3402,1.5156,1.9508,1.5902,0.4124,0.6557,0.9531,0.4262,0.2623,0.1649,0.5902,0.3711
1059.txt,392,14,65,44,22,18,12,7,45,28.0000,17.8182,8.9091,3.1429,2.9545,2.0000,0.4091,0.8182,1.5714,0.5455,0.3182,0.1591,2.0455,1.0227
207.txt,430,26,92,64,34,30,23,7,36,16.5385,12.6471,6.7188,2.4615,2.7059,1.8824,0.4688,0.8824,1.3077,0.6765,0.2059,0.1094,1.0588,0.5625
746.txt,57,2,5,5,2,1,1,1,7,28.5000,28.5000,11.4000,2.5000,2.5000,2.5000,0.2000,0.5000,1.0000,0.5000,0.5000,0.2000,3.5000,1.4000
206.txt,263,13,48,33,15,17,11,7,19,20.2308,17.5333,7.9697,2.5385,3.2000,2.2000,0.5152,1.1333,1.1538,0.7333,0.4667,0.2121,1.2667,0.5758
1370.txt,338,16,59,44,16,25,13,2,45,21.1250,21.1250,7.6818,2.7500,3.6875,2.7500,0.5682,1.5625,1.0000,0.8125,0.1250,0.0455,2.8125,1.0227
414.txt,247,10,40,33,11,19,8,2,19,24.7000,22.4545,7.4848,3.3000,3.6364,3.0000,0.5758,1.7273,1.1000,0.7273,0.1818,0.0606,1.7273,0.5758
1917.txt,407,21,61,49,21,24,12,8,59,19.3810,19.3810,8.3061,2.3333,2.9048,2.3333,0.4898,1.1429,1.0000,0.5714,0.3810,0.1633,2.8095,1.2041
1071.txt,449,11,92,51,19,30,12,4,43,40.8182,23.6316,8.8039,4.6364,4.8421,2.6842,0.5882,1.5789,1.7273,0.6316,0.2105,0.0784,2.2632,0.8431
1087.txt,363,18,64,46,20,25,14,7,29,20.1667,18.1500,7.8913,2.5556,3.2000,2.3000,0.5435,1.2500,1.1111,0.7000,0.3500,0.1522,1.4500,0.6304
1226.txt,486,15,108,70,24,40,19,6,35,32.4000,20.2500,6.9429,4.6667,4.5000,2.9167,0.5714,1.6667,1.6000,0.7917,0.2500,0.0857,1.4583,0.5000
1470.txt,232,14,43,39,16,23,13,7,20,16.5714,14.5000,5.9487,2.7857,2.6875,2.4375,0.5897,1.4375,1.1429,0.8125,0.4375,0.1795,1.2500,0.5128
349.txt,524,24,104,66,31,38,23,14,52,21.8333,16.9032,7.9394,2.7500,3.3548,2.1290,0.5758,1.2258,1.2917,0.7419,0.4516,0.2121,1.6774,0.7879
1461.txt,550,10,83,53,21,32,14,8,68,55.0000,26.1905,10.3774,5.3000,3.9524,2.5238,0.6038,1.5238,2.1000,0.6667,0.3810,0.1509,3.2381,1.2830
985.txt,401,18,67,56,28,22,19,8,28,22.2778,14.3214,7.1607,3.1111,2.3929,2.0000,0.3929,0.7857,1.5556,0.6786,0.2857,0.1429,1.0000,0.5000
993.txt,345,8,70,46,12,29,12,5,27,43.1250,28.7500,7.5000,5.7500,5.8333,3.8333,0.6304,2.4167,1.5000,1.0000,0.4167,0.1087,2.2500,0.5870
119.txt,299,8,55,39,15,19,7,6,23,37.3750,19.9333,7.6667,4.8750,3.6667,2.6000,0.4872,1.2667,1.8750,0.4667,0.4000,0.1538,1.5333,0.5897
1789.txt,278,19,57,45,23,20,13,6,26,14.6316,12.0870,6.1778,2.3684,2.4783,1.9565,0.4444,0.8696,1.2105,0.5652,0.2609,0.1333,1.1304,0.5778
1978.txt,585,24,93,59,29,27,16,16,57,24.3750,20.1724,9.9153,2.4583,3.2069,2.0345,0.4576,0.9310,1.2083,0.5517,0.5517,0.2712,1.9655,0.9661
519.txt,219,9,45,29,12,11,9,7,14,24.3333,18.2500,7.5517,3.2222,3.7500,2.4167,0.3793,0.9167,1.3333,0.7500,0.5833,0.2414,1.1667,0.4828
1928.txt,483,20,85,58,31,27,21,15,38,24.1500,15.5806,8.3276,2.9000,2.7419,1.8710,0.4655,0.8710,1.5500,0.6774,0.4839,0.2586,1.2258,0.6552
3662.txt,480,31,81,59,33,26,15,17,50,15.4839,14.5455,8.1356,1.9032,2.4545,1.7879,0.4407,0.7879,1.0645,0.4545,0.5152,0.2881,1.5152,0.8475
2896.txt,260,7,41,24,9,12,7,11,24,37.1429,28.8889,10.8333,3.4286,4.5556,2.6667,0.5000,1.3333,1.2857,0.7778,1.2222,0.4583,2.6667,1.0000
2165.txt,600,31,134,86,38,47,28,10,33,19.3548,15.7895,6.9767,2.7742,3.5263,2.2632,0.5465,1.2368,1.2258,0.7368,0.2632,0.1163,0.8684,0.3837
2578.txt,158,8,28,19,7,10,4,3,10,19.7500,22.5714,8.3158,2.3750,4.0000,2.7143,0.5263,1.4286,0.8750,0.5714,0.4286,0.1579,1.4286,0.5263
2883.txt,501,17,90,62,22,32,17,11,48,29.4706,22.7727,8.0806,3.6471,4.0909,2.8182,0.5161,1.4545,1.2941,0.7727,0.5000,0.1774,2.1818,0.7742
3604.txt,387,17,75,60,18,34,15,7,32,22.7647,21.5000,6.4500,3.5294,4.1667,3.3333,0.5667,1.8889,1.0588,0.8333,0.3889,0.1167,1.7778,0.5333
3882.txt,230,5,40,29,6,23,5,4,21,46.0000,38.3333,7.9310,5.8000,6.6667,4.8333,0.7931,3.8333,1.2000,0.8333,0.6667,0.1379,3.5000,0.7241
2395.txt,742,45,141,88,51,34,21,12,53,16.4889,14.5490,8.4318,1.9556,2.7647,1.7255,0.3864,0.6667,1.1333,0.4118,0.2353,0.1364,1.0392,0.6023
2307.txt,454,11,81,59,18,30,12,6,46,41.2727,25.2222,7.6949,5.3636,4.5000,3.2778,0.5085,1.6667,1.6364,0.6667,0.3333,0.1017,2.5556,0.7797
